strassen_omp_simd_512, 1024, 0.326972
strassen_omp_simd_1024, 1024, 0.175346
transpose_opt_omp_simd, 1024, 0.173662
simple, 2048, 46.435893
transpose_opt, 2048, 3.281634
block_opt_1, 2048, 15.951805
block_opt_2, 2048, 7.778469
block_opt_4, 2048, 5.324407
block_opt_8, 2048, 6.018749
block_opt_16, 2048, 14.575113
block_opt_32, 2048, 25.172580
block_opt_64, 2048, 30.661169
block_opt_128, 2048, 38.628263
block_opt_256, 2048, 43.799886
block_opt_512, 2048, 44.646214
block_opt_1024, 2048, 44.799199
block_opt_2048, 2048, 41.739343
strassen_1, 2048, 1.921823
strassen_2, 2048, 2.024018
strassen_4, 2048, 1.895185
strassen_8, 2048, 1.894906
strassen_16, 2048, 1.909694
strassen_32, 2048, 1.889397
strassen_64, 2048, 1.923289
strassen_128, 2048, 1.985004
strassen_256, 2048, 1.974866
strassen_512, 2048, 1.896709
strassen_1024, 2048, 1.965129
strassen_2048, 2048, 3.292086
strassen_omp_8, 2048, 2.632400
strassen_omp_16, 2048, 2.668170
strassen_omp_32, 2048, 2.599489
strassen_omp_64, 2048, 2.556154
strassen_omp_128, 2048, 2.728708
strassen_omp_256, 2048, 2.586679
strassen_omp_512, 2048, 2.578440
strassen_omp_1024, 2048, 2.534854
strassen_omp_2048, 2048, 3.140298
strassen_omp_simd_8, 2048, 2.282922
strassen_omp_simd_16, 2048, 2.285404
strassen_omp_simd_32, 2048, 2.325784
strassen_omp_simd_64, 2048, 2.413860
strassen_omp_simd_128, 2048, 2.525842
strassen_omp_simd_256, 2048, 2.370492
strassen_omp_simd_512, 2048, 2.341978
strassen_omp_simd_1024, 2048, 2.371695
strassen_omp_simd_2048, 2048, 1.715103
transpose_opt_omp_simd, 2048, 2.209287
